,gross_profit,n_gross,loss,n_loss,profit,n_profit,bnh,mdd
0,324.11419832527736,550,303.4791877169142,496,20.635010608363125,52.58126195028681,-2.885380168489698,84.05823014463589
1,337.0556820913672,569,316.120877305469,523,20.934804785898198,52.10622710622711,-5.800620821394457,84.05823014463589
2,216.07998248387696,620,159.05496274722316,482,57.02501973665379,56.261343012704174,21.001316657358256,84.05823014463589
3,202.5533541325795,581,162.19262962839386,434,40.36072450418564,57.241379310344826,21.919916265334216,84.05823014463589
4,174.81349268039014,536,140.7012141975291,451,34.11227848286102,54.30597771023303,21.411927027441358,84.05823014463589
5,248.41805154451907,521,214.54482254475727,440,33.87322899976182,54.21436004162331,16.378417476766504,84.05823014463589
6,215.28717731229926,478,190.1739601213976,364,25.113217190901626,56.76959619952494,38.27119291703246,84.05823014463589
7,331.9592671523851,488,284.02753343516173,388,47.93173371722341,55.70776255707762,63.268588189947444,84.05823014463589
8,428.43017682190396,452,448.51797484924026,430,-20.087798027336312,51.24716553287982,-28.207754010695187,84.05823014463589
9,273.5357426951472,439,263.9492630086832,380,9.586479686463978,53.6019536019536,0.9305668837964588,84.05823014463589
10,378.89371547878125,450,345.7796826390907,395,33.114032839690566,53.25443786982248,-16.793849187606273,84.05823014463589
11,328.46727606057095,394,319.01325757480447,407,9.454018485766502,49.188514357053684,-21.03755394688061,84.05823014463589
12,174.7689035886258,379,163.32616352232571,314,11.442740066300061,54.68975468975469,16.07255981129957,84.05823014463589
13,175.23652992176997,417,151.97076152578865,321,23.265768395981333,56.50406504065041,-11.556372786218919,84.05823014463589
14,183.79983612093542,445,156.9029228958002,352,26.896913225135233,55.834378920953576,-10.441542070800786,84.05823014463589
15,157.95480133852092,441,156.71775241638755,374,1.237048922133388,54.11042944785276,-17.337720412870944,84.05823014463589
16,101.99607270781819,442,79.65359901030277,335,22.34247369751542,56.88545688545688,35.32299501107256,84.05823014463589
17,105.10670953636622,397,96.31639441642564,298,8.790315119940594,57.12230215827338,2.9502215613772482,84.05823014463589
18,116.41743450964523,495,105.49365751037891,392,10.923776999266321,55.80608793686584,-12.23864537740015,84.05823014463589
19,91.31925588028899,452,90.33567301551082,404,0.9835828647781764,52.80373831775701,-9.616686476930598,84.05823014463589
20,86.34795469922607,444,92.93121304753113,438,-6.583258348305055,50.34013605442177,-10.407311673563514,84.05823014463589
21,75.89090416208778,430,85.56841874485775,409,-9.677514582769975,51.25148986889154,-1.1634386174016709,84.05823014463589
22,62.841924064747936,457,61.35761155828481,390,1.4843125064631257,53.95513577331759,1.4694199951461577,84.05823014463589
23,89.41219145329123,461,74.89737019077576,349,14.514821262515465,56.91358024691358,20.835376527194548,84.05823014463589
24,109.78460358995466,464,116.13093075528818,392,-6.346327165333521,54.205607476635514,-26.61475851514309,84.05823014463589
25,94.00522212896506,463,69.55082124834763,328,24.45440088061742,58.53350189633375,15.5256270757923,84.05823014463589
26,70.54323368096858,427,74.05387145595166,349,-3.510637774983072,55.02577319587629,-7.46105568655904,84.05823014463589
27,74.51729572210932,458,59.12502578535674,356,15.392269936752578,56.26535626535627,1.4158309657754642,84.05823014463589
28,56.43039694145452,473,49.05403796005257,410,7.376358981401953,53.5673839184598,3.1351234334047207,84.05823014463589
